Name;Category;Action;Block Keywords;Block File Types;Bandwidth Optimizer
Basic Access;Political Organizations;Quota;false;;Do not block based on bandwidth
Basic Access;Potentially Exploited Documents;Block;false;;Do not block based on bandwidth
Basic Access;Potentially Unwanted Software;Block;false;;Do not block based on bandwidth
Basic Access;Prescribed Medications;Permit;false;;Do not block based on bandwidth
Basic Access;Private IP Addresses;Permit;false;;Do not block based on bandwidth
Basic Access;Pro-Choice;Quota;false;;Do not block based on bandwidth
Basic Access;Productivity;Block;false;;Do not block based on bandwidth
Basic Access;Professional and Worker Organizations;Permit;false;;Do not block based on bandwidth
Basic Access;Pro-Life;Quota;false;;Do not block based on bandwidth
Basic Access;Proxy Avoidance;Block;false;;Do not block based on bandwidth
Basic Access;Real Estate;Permit;false;;Do not block based on bandwidth
Basic Access;Reference Materials;Permit;false;;Do not block based on bandwidth
Basic Access;Religion;Quota;false;;Do not block based on bandwidth
Basic Access;Restaurants and Dining;Quota;false;;Do not block based on bandwidth
Basic Access;Search Engines and Portals;Permit;false;;Do not block based on bandwidth
Basic Access;Security;Block;false;;Do not block based on bandwidth
Basic Access;Service and Philanthropic Organizations;Permit;false;;Do not block based on bandwidth
Basic Access;Sex;Block;false;;Do not block based on bandwidth
Basic Access;Sex Education;Quota;false;;Do not block based on bandwidth
Basic Access;Shopping;Permit;false;;Do not block based on bandwidth
Basic Access;Social and Affiliation Organizations;Permit;false;;Do not block based on bandwidth
Basic Access;Social Networking;Quota;false;;Do not block based on bandwidth
Basic Access;Social Organizations;Permit;false;;Do not block based on bandwidth
Basic Access;Social Web - Facebook;Permit;false;;Do not block based on bandwidth
Basic Access;Social Web - LinkedIn;Permit;false;;Do not block based on bandwidth
Basic Access;Social Web - Twitter;Permit;false;;Do not block based on bandwidth
Basic Access;Social Web - Various;Permit;false;;Do not block based on bandwidth
Basic Access;Social Web - YouTube;Quota;false;;Do not block based on bandwidth
Basic Access;Society and Lifestyles;Quota;false;;Do not block based on bandwidth
Basic Access;Special Events;Quota;false;;Do not block based on bandwidth
Basic Access;Sport Hunting and Gun Clubs;Quota;false;;Do not block based on bandwidth
Basic Access;Sports;Quota;false;;Do not block based on bandwidth
Basic Access;Spyware;Block;false;;Do not block based on bandwidth
Basic Access;Streaming Media;Quota;false;;Do not block based on bandwidth
Basic Access;Surveillance;Quota;false;;Do not block based on bandwidth
Basic Access;Suspicious Content;Block;false;;Do not block based on bandwidth
Basic Access;Suspicious Embedded Link;Block;false;;Do not block based on bandwidth
Basic Access;Tasteless;Block;false;;Do not block based on bandwidth
Basic Access;Text and Media Messaging;Quota;false;;Do not block based on bandwidth
Basic Access;Traditional Religions;Quota;false;;Do not block based on bandwidth
Basic Access;Travel;Quota;false;;Do not block based on bandwidth
Basic Access;Twitter Follow;Permit;false;;Do not block based on bandwidth
Basic Access;Twitter Mail;Permit;false;;Do not block based on bandwidth
Basic Access;Twitter Posting;Permit;false;;Do not block based on bandwidth
Basic Access;Unauthorized Mobile Marketplaces;Permit;false;;Do not block based on bandwidth
Basic Access;Uncategorized;Permit;false;;Do not block based on bandwidth
Basic Access;User-Defined;Permit;false;;Do not block based on bandwidth
Basic Access;Vehicles;Quota;false;;Do not block based on bandwidth
Basic Access;Violence;Block;false;;Do not block based on bandwidth
Basic Access;Viral Video;Quota;false;;Do not block based on bandwidth
Basic Access;Weapons;Block;false;;Do not block based on bandwidth
Basic Access;Web Analytics;Permit;false;;Do not block based on bandwidth
Basic Access;Web and Email Marketing;Permit;false;;Do not block based on bandwidth
Basic Access;Web and Email Spam;Block;false;;Do not block based on bandwidth
Basic Access;Web Chat;Block;false;;Do not block based on bandwidth
Basic Access;Web Collaboration;Permit;false;;Do not block based on bandwidth
Basic Access;Web Hosting;Quota;false;;Do not block based on bandwidth
Basic Access;Web Images;Permit;false;;Do not block based on bandwidth
Basic Access;Web Infrastructure;Permit;false;;Do not block based on bandwidth
Basic Access;Website Translation;Block;false;;Do not block based on bandwidth
Basic Access;YouTube Commenting;Permit;false;;Do not block based on bandwidth
Basic Access;YouTube Sharing;Permit;false;;Do not block based on bandwidth
Basic Access;YouTube Video Upload;Permit;false;;Do not block based on bandwidth
Block All;Abortion;Block;false;;Do not block based on bandwidth
Block All;Abused Drugs;Block;false;;Do not block based on bandwidth
Block All;Adult Content;Block;false;;Do not block based on bandwidth
Block All;Adult Material;Block;false;;Do not block based on bandwidth
Block All;Advanced Malware Command and Control;Block;false;;Do not block based on bandwidth
Block All;Advanced Malware Payloads;Block;false;;Do not block based on bandwidth
Block All;Advertisements;Block;false;;Do not block based on bandwidth
Block All;Advocacy Groups;Block;false;;Do not block based on bandwidth
Block All;Alcohol and Tobacco;Block;false;;Do not block based on bandwidth
Block All;Alternative Journals;Block;false;;Do not block based on bandwidth
Block All;Application and Software Download;Block;false;;Do not block based on bandwidth
Block All;Bandwidth;Block;false;;Do not block based on bandwidth
Block All;Blog Commenting;Block;false;;Do not block based on bandwidth
Block All;Blog Posting;Block;false;;Do not block based on bandwidth
Block All;Blogs and Personal Sites;Block;false;;Do not block based on bandwidth
Block All;Bot Networks;Block;false;;Do not block based on bandwidth
Block All;Business and Economy;Block;false;;Do not block based on bandwidth
Block All;Classifieds Posting;Block;false;;Do not block based on bandwidth
Block All;Collaboration - Office;Block;false;;Do not block based on bandwidth
Block All;Compromised Websites;Block;false;;Do not block based on bandwidth
Block All;Computer Security;Block;false;;Do not block based on bandwidth
Block All;Content Delivery Networks;Block;false;;Do not block based on bandwidth
Block All;Cultural Institutions;Block;false;;Do not block based on bandwidth
Block All;Custom-Encrypted Uploads;Block;false;;Do not block based on bandwidth
Block All;Drugs;Block;false;;Do not block based on bandwidth
Block All;Dynamic Content;Block;false;;Do not block based on bandwidth
Block All;Dynamic DNS;Block;false;;Do not block based on bandwidth
Block All;Education;Block;false;;Do not block based on bandwidth
Block All;Educational Institutions;Block;false;;Do not block based on bandwidth
Block All;Educational Materials;Block;false;;Do not block based on bandwidth
Block All;Educational Video;Block;false;;Do not block based on bandwidth
Block All;Elevated Exposure;Block;false;;Do not block based on bandwidth
Block All;Emerging Exploits;Block;false;;Do not block based on bandwidth
Block All;Entertainment;Block;false;;Do not block based on bandwidth
Block All;Entertainment Video;Block;false;;Do not block based on bandwidth
Block All;Extended Protection;Block;false;;Do not block based on bandwidth
Block All;Facebook Apps;Block;false;;Do not block based on bandwidth
Block All;Facebook Chat;Block;false;;Do not block based on bandwidth
Block All;Facebook Commenting;Block;false;;Do not block based on bandwidth
Block All;Facebook Events;Block;false;;Do not block based on bandwidth
Block All;Facebook Friends;Block;false;;Do not block based on bandwidth
Block All;Facebook Games;Block;false;;Do not block based on bandwidth
Block All;Facebook Groups;Block;false;;Do not block based on bandwidth
Block All;Facebook Mail;Block;false;;Do not block based on bandwidth
Block All;Facebook Photo Upload;Block;false;;Do not block based on bandwidth
Block All;Facebook Posting;Block;false;;Do not block based on bandwidth
Block All;Facebook Questions;Block;false;;Do not block based on bandwidth
Block All;Facebook Video Upload;Block;false;;Do not block based on bandwidth
Block All;File Download Servers;Block;false;;Do not block based on bandwidth
Block All;Files Containing Passwords;Block;false;;Do not block based on bandwidth
Block All;Financial Data and Services;Block;false;;Do not block based on bandwidth
Block All;Gambling;Block;false;;Do not block based on bandwidth
Block All;Games;Block;false;;Do not block based on bandwidth
Block All;Gay or Lesbian or Bisexual Interest;Block;false;;Do not block based on bandwidth
Block All;General Email;Block;false;;Do not block based on bandwidth
Block All;Government;Block;false;;Do not block based on bandwidth
Block All;Hacking;Block;false;;Do not block based on bandwidth
Block All;HC Unblocked;Block;false;;Do not block based on bandwidth
Block All;Health;Block;false;;Do not block based on bandwidth
Block All;Hobbies;Block;false;;Do not block based on bandwidth
Block All;Hosted Business Applications;Block;false;;Do not block based on bandwidth
Block All;Illegal or Questionable;Block;false;;Do not block based on bandwidth
Block All;Information Technology;Block;false;;Do not block based on bandwidth
Block All;Instant Messaging;Block;false;;Do not block based on bandwidth
Block All;Internet Auctions;Block;false;;Do not block based on bandwidth
Block All;Internet Communication;Block;false;;Do not block based on bandwidth
Block All;Internet Radio and TV;Block;false;;Do not block based on bandwidth
Block All;Internet Telephony;Block;false;;Do not block based on bandwidth
Block All;Intolerance;Block;false;;Do not block based on bandwidth
Block All;Job Search;Block;false;;Do not block based on bandwidth
Block All;Keyloggers;Block;false;;Do not block based on bandwidth
Block All;Lingerie and Swimsuit;Block;false;;Do not block based on bandwidth
Block All;LinkedIn Connections;Block;false;;Do not block based on bandwidth
Block All;LinkedIn Jobs;Block;false;;Do not block based on bandwidth
Block All;LinkedIn Mail;Block;false;;Do not block based on bandwidth
Block All;LinkedIn Updates;Block;false;;Do not block based on bandwidth
Block All;Malicious Embedded iFrame;Block;false;;Do not block based on bandwidth
Block All;Malicious Embedded Link;Block;false;;Do not block based on bandwidth
Block All;Malicious Web Sites;Block;false;;Do not block based on bandwidth
Block All;Marijuana;Block;false;;Do not block based on bandwidth
Block All;Media File Download;Block;false;;Do not block based on bandwidth
Block All;Message Boards and Forums;Block;false;;Do not block based on bandwidth
Block All;Militancy and Extremist;Block;false;;Do not block based on bandwidth
Block All;Military;Block;false;;Do not block based on bandwidth
Block All;Miscellaneous;Block;false;;Do not block based on bandwidth
Block All;Mobile Malware;Block;false;;Do not block based on bandwidth
Block All;Network Errors;Block;false;;Do not block based on bandwidth
Block All;Newly Registered Websites;Block;false;;Do not block based on bandwidth
Block All;News and Media;Block;false;;Do not block based on bandwidth
Block All;Non-Traditional Religions;Block;false;;Do not block based on bandwidth
Block All;Nudity;Block;false;;Do not block based on bandwidth
Block All;Nutrition;Block;false;;Do not block based on bandwidth
Block All;Office - Apps;Block;false;;Do not block based on bandwidth
Block All;Office - Documents;Block;false;;Do not block based on bandwidth
Block All;Office - Drive;Block;false;;Do not block based on bandwidth
Block All;Office - Mail;Block;false;;Do not block based on bandwidth
Block All;Online Brokerage and Trading;Block;false;;Do not block based on bandwidth
Block All;Organizational Email;Block;false;;Do not block based on bandwidth
