Name;Protocol;Action;Log Protocol;Bandwidth Optimizer
Permit All;Octoshape;Permit;false;Do not block based on bandwidth
Permit All;Onshare;Permit;false;Do not block based on bandwidth
Permit All;OpenWindows;Permit;false;Do not block based on bandwidth
Permit All;Opera Unite;Permit;false;Do not block based on bandwidth
Permit All;Orsiso;Permit;false;Do not block based on bandwidth
Permit All;Other;Permit;false;Do not block based on bandwidth
Permit All;Palringo;Permit;false;Do not block based on bandwidth
Permit All;Paltalk;Permit;false;Do not block based on bandwidth
Permit All;Pando;Permit;false;Do not block based on bandwidth
Permit All;Pandora;Permit;false;Do not block based on bandwidth
Permit All;pcANYWHERE;Permit;false;Do not block based on bandwidth
Permit All;pcTELECOMMUTE;Permit;false;Do not block based on bandwidth
Permit All;PeerCast;Permit;false;Do not block based on bandwidth
Permit All;POP3;Permit;false;Do not block based on bandwidth
Permit All;pptp;Permit;false;Do not block based on bandwidth
Permit All;Project Neon;Permit;false;Do not block based on bandwidth
Permit All;Qnext;Permit;false;Do not block based on bandwidth
Permit All;Raketu;Permit;false;Do not block based on bandwidth
Permit All;RealTunnel;Permit;false;Do not block based on bandwidth
Permit All;Remote Control PC;Permit;false;Do not block based on bandwidth
Permit All;Revver;Permit;false;Do not block based on bandwidth
Permit All;RTSP (QuickTime RealPlayer);Permit;false;Do not block based on bandwidth
Permit All;ShareNow;Permit;false;Do not block based on bandwidth
Permit All;SHOUTcast;Permit;false;Do not block based on bandwidth
Permit All;SIMP (Jabber);Permit;false;Do not block based on bandwidth
Permit All;Skype;Permit;false;Do not block based on bandwidth
Permit All;Slingbox;Permit;false;Do not block based on bandwidth
Permit All;SMTP;Permit;false;Do not block based on bandwidth
Permit All;Social FM;Permit;false;Do not block based on bandwidth
Permit All;SOCKS 5;Permit;false;Do not block based on bandwidth
Permit All;SocksOnline;Permit;false;Do not block based on bandwidth
Permit All;SoftEther PacketiX;Permit;false;Do not block based on bandwidth
Permit All;Solid State Delivery Platform;Permit;false;Do not block based on bandwidth
Permit All;SoonR;Permit;false;Do not block based on bandwidth
Permit All;SoulSeek;Permit;false;Do not block based on bandwidth
Permit All;Spotify;Permit;false;Do not block based on bandwidth
Permit All;SQL Net;Permit;false;Do not block based on bandwidth
Permit All;ssh;Permit;false;Do not block based on bandwidth
Permit All;TeamViewer;Permit;false;Do not block based on bandwidth
Permit All;Telnet;Permit;false;Do not block based on bandwidth
Permit All;Tencent QQ (see the Knowledge Base);Permit;false;Do not block based on bandwidth
Permit All;Terminal Services;Permit;false;Do not block based on bandwidth
Permit All;TongTongTong;Permit;false;Do not block based on bandwidth
Permit All;Toonel;Permit;false;Do not block based on bandwidth
Permit All;Tor;Permit;false;Do not block based on bandwidth
Permit All;TryFast Messenger;Permit;false;Do not block based on bandwidth
Permit All;Vimeo;Permit;false;Do not block based on bandwidth
Permit All;VNC;Permit;false;Do not block based on bandwidth
Permit All;Voxox;Permit;false;Do not block based on bandwidth
Permit All;Vyew;Permit;false;Do not block based on bandwidth
Permit All;VZOchat;Permit;false;Do not block based on bandwidth
Permit All;WAIS;Permit;false;Do not block based on bandwidth
Permit All;WallCooler VPN;Permit;false;Do not block based on bandwidth
Permit All;Wavago;Permit;false;Do not block based on bandwidth
Permit All;WebEx (PCNow & Support Center);Permit;false;Do not block based on bandwidth
Permit All;Wengo;Permit;false;Do not block based on bandwidth
Permit All;Windows Media;Permit;false;Do not block based on bandwidth
Permit All;Woize;Permit;false;Do not block based on bandwidth
Permit All;Xfire;Permit;false;Do not block based on bandwidth
Permit All;X-IM;Permit;false;Do not block based on bandwidth
Permit All;Yahoo! Mail Chat;Permit;false;Do not block based on bandwidth
Permit All;Yahoo! Messenger;Permit;false;Do not block based on bandwidth
Permit All;Yahoo! Messenger attachments;Permit;false;Do not block based on bandwidth
Permit All;Your Freedom;Permit;false;Do not block based on bandwidth
Permit All;YouSendIt;Permit;false;Do not block based on bandwidth
Permit All;Yuuguu;Permit;false;Do not block based on bandwidth
Permit All;Zolved;Permit;false;Do not block based on bandwidth
Remote Access;Access Grid;Block;false;Do not block based on bandwidth
Remote Access;Adobe Updater (WSG Only);Block;false;Do not block based on bandwidth
Remote Access;AOL Instant Messenger or ICQ;Block;true;Do not block based on bandwidth
Remote Access;AOL Instant Messenger or ICQ attachments;Block;false;Do not block based on bandwidth
Remote Access;AOL Radio;Block;false;Do not block based on bandwidth
Remote Access;Ares;Block;true;Do not block based on bandwidth
Remote Access;Badongo Buddy;Block;false;Do not block based on bandwidth
Remote Access;Baidu Hi;Block;false;Do not block based on bandwidth
Remote Access;BBC iPlayer;Block;false;Do not block based on bandwidth
Remote Access;BeInSync;Block;false;Do not block based on bandwidth
Remote Access;BitTorrent;Block;true;Do not block based on bandwidth
Remote Access;Bot Networks;Block;false;Do not block based on bandwidth
Remote Access;BoxCloud;Block;true;Do not block based on bandwidth
Remote Access;Brosix;Block;false;Do not block based on bandwidth
Remote Access;Camfrog;Block;true;Do not block based on bandwidth
Remote Access;Chikka Messenger;Block;false;Do not block based on bandwidth
Remote Access;Citrix;Permit;false;Do not block based on bandwidth
Remote Access;ClipMoon;Block;false;Do not block based on bandwidth
Remote Access;ClubBox;Block;true;Do not block based on bandwidth
Remote Access;Comodo EasyVPN;Block;false;Do not block based on bandwidth
Remote Access;CrossLoop;Block;false;Do not block based on bandwidth
Remote Access;Dailymotion;Block;false;Do not block based on bandwidth
Remote Access;Damaka;Block;true;Do not block based on bandwidth
Remote Access;daytime;Block;false;Do not block based on bandwidth
Remote Access;DirectConnect;Block;true;Do not block based on bandwidth
Remote Access;eDonkey;Block;true;Do not block based on bandwidth
Remote Access;Email Borne Worms;Block;false;Do not block based on bandwidth
Remote Access;Eyeball Chat;Block;true;Do not block based on bandwidth
Remote Access;EZPeer;Block;true;Do not block based on bandwidth
Remote Access;FastTrack (Kazaa iMesh);Block;true;Do not block based on bandwidth
Remote Access;Finetune;Block;false;Do not block based on bandwidth
Remote Access;finger;Block;false;Do not block based on bandwidth
Remote Access;FolderShare;Block;true;Do not block based on bandwidth
Remote Access;FTP;Block;true;Do not block based on bandwidth
Remote Access;Gadu-Gadu;Block;true;Do not block based on bandwidth
Remote Access;GhostSurf;Block;true;Do not block based on bandwidth
Remote Access;GigaTribe;Block;true;Do not block based on bandwidth
Remote Access;Gizmo Project;Block;true;Do not block based on bandwidth
Remote Access;Globe7;Block;false;Do not block based on bandwidth
Remote Access;Gmail Chat (WSG Only);Block;true;Do not block based on bandwidth
Remote Access;Gnutella (Morpheus Xolox);Block;false;Do not block based on bandwidth
Remote Access;Goober Messenger;Block;false;Do not block based on bandwidth
Remote Access;Google Talk;Block;true;Do not block based on bandwidth
Remote Access;Google Video;Block;false;Do not block based on bandwidth
Remote Access;Google Wave (WSG Only);Block;false;Do not block based on bandwidth
Remote Access;Google Web Accelerator;Block;true;Do not block based on bandwidth
Remote Access;Gopher;Block;true;Do not block based on bandwidth
Remote Access;Hamachi;Block;true;Do not block based on bandwidth
Remote Access;Hopster;Block;true;Do not block based on bandwidth
Remote Access;Hotline Connect;Block;true;Do not block based on bandwidth
Remote Access;HTTP;Permit;false;Do not block based on bandwidth
Remote Access;HTTPS;Permit;true;Do not block based on bandwidth
Remote Access;Hulu;Block;false;Do not block based on bandwidth
Remote Access;ident;Block;false;Do not block based on bandwidth
Remote Access;IMAP;Block;false;Do not block based on bandwidth
Remote Access;IMVU;Block;true;Do not block based on bandwidth
Remote Access;Instant Housecall;Block;false;Do not block based on bandwidth
Remote Access;IRC;Block;true;Do not block based on bandwidth
Remote Access;iSpQ;Block;false;Do not block based on bandwidth
Remote Access;iTunes;Block;false;Do not block based on bandwidth
Remote Access;JAP;Block;true;Do not block based on bandwidth
Remote Access;JetCast;Block;false;Do not block based on bandwidth
Remote Access;Joost;Block;false;Do not block based on bandwidth
Remote Access;LDAP;Block;false;Do not block based on bandwidth
Remote Access;Liquid Audio;Block;false;Do not block based on bandwidth
Remote Access;Live Mesh;Block;false;Do not block based on bandwidth
Remote Access;LogMeIn;Permit;false;Do not block based on bandwidth
Remote Access;Lotus Notes;Block;false;Do not block based on bandwidth
Remote Access;Mail.Ru;Block;false;Do not block based on bandwidth
Remote Access;Meetro;Block;true;Do not block based on bandwidth
Remote Access;Metacafe;Block;false;Do not block based on bandwidth
Remote Access;Microsoft HTTPMail;Block;false;Do not block based on bandwidth
Remote Access;Mikogo;Block;false;Do not block based on bandwidth
Remote Access;MindSpring;Block;true;Do not block based on bandwidth
Remote Access;MSC Messenger;Block;true;Do not block based on bandwidth
Remote Access;MSN Messenger;Block;true;Do not block based on bandwidth
Remote Access;MSN Messenger attachments;Block;false;Do not block based on bandwidth
Remote Access;MyGreenPC;Block;false;Do not block based on bandwidth
Remote Access;MyIVO;Block;false;Do not block based on bandwidth
Remote Access;MyPlay;Block;false;Do not block based on bandwidth
Remote Access;MySpaceIM;Block;true;Do not block based on bandwidth
Remote Access;MySpace Player;Block;false;Do not block based on bandwidth
Remote Access;NateOn;Block;true;Do not block based on bandwidth
Remote Access;NateOn Messenger Attachments;Block;false;Do not block based on bandwidth
Remote Access;NateOn Remote Access;Block;false;Do not block based on bandwidth
Remote Access;Neos;Block;true;Do not block based on bandwidth
Remote Access;Netease Popo;Block;true;Do not block based on bandwidth
Remote Access;netFM Messenger;Block;false;Do not block based on bandwidth
Remote Access;NetMeeting;Block;false;Do not block based on bandwidth
Remote Access;NFS;Block;false;Do not block based on bandwidth
Remote Access;Nimbuzz;Block;false;Do not block based on bandwidth
Remote Access;NNTP;Block;false;Do not block based on bandwidth
Remote Access;NTP;Block;false;Do not block based on bandwidth
Remote Access;Octoshape;Block;false;Do not block based on bandwidth
Remote Access;Onshare;Block;true;Do not block based on bandwidth
Remote Access;OpenWindows;Block;false;Do not block based on bandwidth
Remote Access;Opera Unite;Block;false;Do not block based on bandwidth
Remote Access;Orsiso;Block;false;Do not block based on bandwidth
Remote Access;Other;Block;false;Do not block based on bandwidth
Remote Access;Palringo;Block;false;Do not block based on bandwidth
Remote Access;Paltalk;Block;true;Do not block based on bandwidth
Remote Access;Pando;Block;true;Do not block based on bandwidth
Remote Access;Pandora;Block;false;Do not block based on bandwidth
Remote Access;pcANYWHERE;Permit;false;Do not block based on bandwidth
Remote Access;pcTELECOMMUTE;Block;false;Do not block based on bandwidth
Remote Access;PeerCast;Block;false;Do not block based on bandwidth
Remote Access;POP3;Block;false;Do not block based on bandwidth
Remote Access;pptp;Permit;false;Do not block based on bandwidth
Remote Access;Project Neon;Block;true;Do not block based on bandwidth
Remote Access;Qnext;Block;true;Do not block based on bandwidth
Remote Access;Raketu;Block;true;Do not block based on bandwidth
Remote Access;RealTunnel;Block;true;Do not block based on bandwidth
Remote Access;Remote Control PC;Permit;false;Do not block based on bandwidth
Remote Access;Revver;Block;false;Do not block based on bandwidth
Remote Access;RTSP (QuickTime RealPlayer);Block;false;Do not block based on bandwidth
Remote Access;ShareNow;Block;false;Do not block based on bandwidth
Remote Access;SHOUTcast;Block;false;Do not block based on bandwidth
Remote Access;SIMP (Jabber);Block;true;Do not block based on bandwidth
Remote Access;Skype;Block;true;Do not block based on bandwidth
Remote Access;Slingbox;Block;false;Do not block based on bandwidth
Remote Access;SMTP;Block;false;Do not block based on bandwidth
Remote Access;Social FM;Block;false;Do not block based on bandwidth
Remote Access;SOCKS 5;Block;false;Do not block based on bandwidth
Remote Access;SocksOnline;Block;true;Do not block based on bandwidth
Remote Access;SoftEther PacketiX;Block;false;Do not block based on bandwidth
Remote Access;Solid State Delivery Platform;Block;false;Do not block based on bandwidth
Remote Access;SoonR;Block;false;Do not block based on bandwidth
Remote Access;SoulSeek;Block;true;Do not block based on bandwidth
Remote Access;Spotify;Block;false;Do not block based on bandwidth
Remote Access;SQL Net;Block;false;Do not block based on bandwidth
Remote Access;ssh;Permit;false;Do not block based on bandwidth
Remote Access;TeamViewer;Permit;false;Do not block based on bandwidth
Remote Access;Telnet;Block;false;Do not block based on bandwidth
Remote Access;Tencent QQ (see the Knowledge Base);Block;true;Do not block based on bandwidth
Remote Access;Terminal Services;Permit;false;Do not block based on bandwidth
Remote Access;TongTongTong;Block;true;Do not block based on bandwidth
Remote Access;Toonel;Block;true;Do not block based on bandwidth
Remote Access;Tor;Block;true;Do not block based on bandwidth
Remote Access;TryFast Messenger;Block;true;Do not block based on bandwidth
Remote Access;Vimeo;Block;false;Do not block based on bandwidth
Remote Access;VNC;Permit;false;Do not block based on bandwidth
Remote Access;Voxox;Block;false;Do not block based on bandwidth
Remote Access;Vyew;Block;false;Do not block based on bandwidth
Remote Access;VZOchat;Block;true;Do not block based on bandwidth
Remote Access;WAIS;Block;true;Do not block based on bandwidth
Remote Access;WallCooler VPN;Block;false;Do not block based on bandwidth
Remote Access;Wavago;Block;true;Do not block based on bandwidth
Remote Access;WebEx (PCNow & Support Center);Permit;false;Do not block based on bandwidth
Remote Access;Wengo;Block;true;Do not block based on bandwidth
Remote Access;Windows Media;Block;false;Do not block based on bandwidth
Remote Access;Woize;Block;true;Do not block based on bandwidth
Remote Access;Xfire;Block;true;Do not block based on bandwidth
Remote Access;X-IM;Block;true;Do not block based on bandwidth
Remote Access;Yahoo! Mail Chat;Block;true;Do not block based on bandwidth
Remote Access;Yahoo! Messenger;Block;true;Do not block based on bandwidth
Remote Access;Yahoo! Messenger attachments;Block;false;Do not block based on bandwidth
Remote Access;Your Freedom;Block;true;Do not block based on bandwidth
Remote Access;YouSendIt;Block;true;Do not block based on bandwidth
Remote Access;Yuuguu;Block;false;Do not block based on bandwidth
Remote Access;Zolved;Block;false;Do not block based on bandwidth
Skype;Access Grid;Block;false;Do not block based on bandwidth
Skype;Adobe Updater (WSG Only);Block;false;Do not block based on bandwidth
Skype;AOL Instant Messenger or ICQ;Block;true;Do not block based on bandwidth
Skype;AOL Instant Messenger or ICQ attachments;Block;false;Do not block based on bandwidth
Skype;AOL Radio;Block;true;Do not block based on bandwidth
Skype;Ares;Block;true;Do not block based on bandwidth
Skype;Badongo Buddy;Block;false;Do not block based on bandwidth
Skype;Baidu Hi;Block;false;Do not block based on bandwidth
Skype;BBC iPlayer;Block;false;Do not block based on bandwidth
Skype;BeInSync;Block;false;Do not block based on bandwidth
Skype;BitTorrent;Block;true;Do not block based on bandwidth
Skype;Bot Networks;Block;false;Do not block based on bandwidth
Skype;BoxCloud;Block;true;Do not block based on bandwidth
Skype;Brosix;Block;false;Do not block based on bandwidth
Skype;Camfrog;Block;true;Do not block based on bandwidth
Skype;Chikka Messenger;Block;false;Do not block based on bandwidth
Skype;Citrix;Block;false;Do not block based on bandwidth
Skype;ClipMoon;Block;false;Do not block based on bandwidth
Skype;ClubBox;Block;true;Do not block based on bandwidth
Skype;Comodo EasyVPN;Block;false;Do not block based on bandwidth
Skype;CrossLoop;Block;false;Do not block based on bandwidth
Skype;Dailymotion;Block;false;Do not block based on bandwidth
Skype;Damaka;Block;true;Do not block based on bandwidth
Skype;daytime;Block;false;Do not block based on bandwidth
Skype;DirectConnect;Block;true;Do not block based on bandwidth
Skype;eDonkey;Block;true;Do not block based on bandwidth
Skype;Email Borne Worms;Block;false;Do not block based on bandwidth
Skype;Eyeball Chat;Block;true;Do not block based on bandwidth
Skype;EZPeer;Block;true;Do not block based on bandwidth
Skype;FastTrack (Kazaa iMesh);Block;true;Do not block based on bandwidth
Skype;Finetune;Block;false;Do not block based on bandwidth
Skype;finger;Block;false;Do not block based on bandwidth
Skype;FolderShare;Block;true;Do not block based on bandwidth
Skype;FTP;Block;true;Do not block based on bandwidth
Skype;Gadu-Gadu;Block;true;Do not block based on bandwidth
Skype;GhostSurf;Block;true;Do not block based on bandwidth
Skype;GigaTribe;Block;true;Do not block based on bandwidth
Skype;Gizmo Project;Block;true;Do not block based on bandwidth
Skype;Globe7;Block;false;Do not block based on bandwidth
Skype;Gmail Chat (WSG Only);Block;true;Do not block based on bandwidth
Skype;Gnutella (Morpheus Xolox);Block;false;Do not block based on bandwidth
Skype;Goober Messenger;Block;false;Do not block based on bandwidth
Skype;Google Talk;Block;true;Do not block based on bandwidth
Skype;Google Video;Block;false;Do not block based on bandwidth
Skype;Google Wave (WSG Only);Block;false;Do not block based on bandwidth
Skype;Google Web Accelerator;Block;true;Do not block based on bandwidth
Skype;Gopher;Block;true;Do not block based on bandwidth
Skype;Hamachi;Block;true;Do not block based on bandwidth
Skype;Hopster;Block;true;Do not block based on bandwidth
Skype;Hotline Connect;Block;true;Do not block based on bandwidth
Skype;HTTP;Permit;false;Do not block based on bandwidth
Skype;HTTPS;Permit;true;Do not block based on bandwidth
Skype;Hulu;Block;false;Do not block based on bandwidth
Skype;ident;Block;false;Do not block based on bandwidth
Skype;IMAP;Block;false;Do not block based on bandwidth
Skype;IMVU;Block;true;Do not block based on bandwidth
Skype;Instant Housecall;Block;false;Do not block based on bandwidth
Skype;IRC;Block;true;Do not block based on bandwidth
Skype;iSpQ;Block;false;Do not block based on bandwidth
Skype;iTunes;Block;false;Do not block based on bandwidth
Skype;JAP;Block;true;Do not block based on bandwidth
Skype;JetCast;Block;false;Do not block based on bandwidth
Skype;Joost;Block;false;Do not block based on bandwidth
Skype;LDAP;Block;false;Do not block based on bandwidth
Skype;Liquid Audio;Block;false;Do not block based on bandwidth
Skype;Live Mesh;Block;false;Do not block based on bandwidth
Skype;LogMeIn;Block;false;Do not block based on bandwidth
Skype;Lotus Notes;Block;false;Do not block based on bandwidth
Skype;Mail.Ru;Block;false;Do not block based on bandwidth
Skype;Meetro;Block;true;Do not block based on bandwidth
Skype;Metacafe;Block;false;Do not block based on bandwidth
Skype;Microsoft HTTPMail;Block;false;Do not block based on bandwidth
Skype;Mikogo;Block;false;Do not block based on bandwidth
Skype;MindSpring;Block;true;Do not block based on bandwidth
Skype;MSC Messenger;Block;true;Do not block based on bandwidth
Skype;MSN Messenger;Block;true;Do not block based on bandwidth
Skype;MSN Messenger attachments;Block;false;Do not block based on bandwidth
Skype;MyGreenPC;Block;false;Do not block based on bandwidth
Skype;MyIVO;Block;false;Do not block based on bandwidth
Skype;MyPlay;Block;false;Do not block based on bandwidth
Skype;MySpaceIM;Block;true;Do not block based on bandwidth
Skype;MySpace Player;Block;false;Do not block based on bandwidth
Skype;NateOn;Block;true;Do not block based on bandwidth
Skype;NateOn Messenger Attachments;Block;false;Do not block based on bandwidth
Skype;NateOn Remote Access;Block;false;Do not block based on bandwidth
Skype;Neos;Block;true;Do not block based on bandwidth
Skype;Netease Popo;Block;true;Do not block based on bandwidth
Skype;netFM Messenger;Block;false;Do not block based on bandwidth
Skype;NetMeeting;Block;false;Do not block based on bandwidth
Skype;NFS;Block;false;Do not block based on bandwidth
Skype;Nimbuzz;Block;false;Do not block based on bandwidth
Skype;NNTP;Block;false;Do not block based on bandwidth
Skype;NTP;Block;false;Do not block based on bandwidth
Skype;Octoshape;Block;false;Do not block based on bandwidth
Skype;Onshare;Block;true;Do not block based on bandwidth
Skype;OpenWindows;Block;false;Do not block based on bandwidth
Skype;Opera Unite;Block;false;Do not block based on bandwidth
Skype;Orsiso;Block;false;Do not block based on bandwidth
Skype;Other;Block;false;Do not block based on bandwidth
Skype;Palringo;Block;false;Do not block based on bandwidth
Skype;Paltalk;Block;true;Do not block based on bandwidth
Skype;Pando;Block;true;Do not block based on bandwidth
Skype;Pandora;Block;false;Do not block based on bandwidth
Skype;pcANYWHERE;Block;false;Do not block based on bandwidth
Skype;pcTELECOMMUTE;Block;false;Do not block based on bandwidth
Skype;PeerCast;Block;false;Do not block based on bandwidth
Skype;POP3;Block;false;Do not block based on bandwidth
Skype;pptp;Block;false;Do not block based on bandwidth
Skype;Project Neon;Block;true;Do not block based on bandwidth
Skype;Qnext;Block;true;Do not block based on bandwidth
Skype;Raketu;Block;true;Do not block based on bandwidth
Skype;RealTunnel;Block;true;Do not block based on bandwidth
Skype;Remote Control PC;Block;false;Do not block based on bandwidth
Skype;Revver;Block;false;Do not block based on bandwidth
Skype;RTSP (QuickTime RealPlayer);Block;false;Do not block based on bandwidth
Skype;ShareNow;Block;false;Do not block based on bandwidth
Skype;SHOUTcast;Block;false;Do not block based on bandwidth
Skype;SIMP (Jabber);Block;true;Do not block based on bandwidth
Skype;Skype;Permit;true;Do not block based on bandwidth
Skype;Slingbox;Block;false;Do not block based on bandwidth
Skype;SMTP;Block;false;Do not block based on bandwidth
Skype;Social FM;Block;false;Do not block based on bandwidth
Skype;SOCKS 5;Block;false;Do not block based on bandwidth
Skype;SocksOnline;Block;true;Do not block based on bandwidth
Skype;SoftEther PacketiX;Block;false;Do not block based on bandwidth
Skype;Solid State Delivery Platform;Block;false;Do not block based on bandwidth
Skype;SoonR;Block;false;Do not block based on bandwidth
Skype;SoulSeek;Block;true;Do not block based on bandwidth
Skype;Spotify;Block;false;Do not block based on bandwidth
Skype;SQL Net;Block;false;Do not block based on bandwidth
Skype;ssh;Block;false;Do not block based on bandwidth
Skype;TeamViewer;Block;false;Do not block based on bandwidth
Skype;Telnet;Block;false;Do not block based on bandwidth
Skype;Tencent QQ (see the Knowledge Base);Block;true;Do not block based on bandwidth
Skype;Terminal Services;Block;false;Do not block based on bandwidth
Skype;TongTongTong;Block;true;Do not block based on bandwidth
Skype;Toonel;Block;true;Do not block based on bandwidth
Skype;Tor;Block;true;Do not block based on bandwidth
Skype;TryFast Messenger;Block;true;Do not block based on bandwidth
Skype;Vimeo;Block;false;Do not block based on bandwidth
Skype;VNC;Block;false;Do not block based on bandwidth
Skype;Voxox;Block;false;Do not block based on bandwidth
Skype;Vyew;Block;false;Do not block based on bandwidth
Skype;VZOchat;Block;true;Do not block based on bandwidth
Skype;WAIS;Block;true;Do not block based on bandwidth
Skype;WallCooler VPN;Block;false;Do not block based on bandwidth
Skype;Wavago;Block;true;Do not block based on bandwidth
Skype;WebEx (PCNow & Support Center);Block;false;Do not block based on bandwidth
Skype;Wengo;Block;true;Do not block based on bandwidth
Skype;Windows Media;Block;false;Do not block based on bandwidth
Skype;Woize;Block;true;Do not block based on bandwidth
Skype;Xfire;Block;true;Do not block based on bandwidth
Skype;X-IM;Block;true;Do not block based on bandwidth
Skype;Yahoo! Mail Chat;Block;true;Do not block based on bandwidth
Skype;Yahoo! Messenger;Block;true;Do not block based on bandwidth
Skype;Yahoo! Messenger attachments;Block;false;Do not block based on bandwidth
Skype;Your Freedom;Block;true;Do not block based on bandwidth
Skype;YouSendIt;Block;true;Do not block based on bandwidth
Skype;Yuuguu;Block;false;Do not block based on bandwidth
Skype;Zolved;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Access Grid;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Adobe Updater (WSG Only);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;AOL Instant Messenger or ICQ;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;AOL Instant Messenger or ICQ attachments;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;AOL Radio;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Ares;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Badongo Buddy;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Baidu Hi;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;BBC iPlayer;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;BeInSync;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;BitTorrent;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Bot Networks;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;BoxCloud;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Brosix;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Camfrog;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Chikka Messenger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Citrix;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;ClipMoon;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;ClubBox;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Comodo EasyVPN;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;CrossLoop;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Dailymotion;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Damaka;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;daytime;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;DirectConnect;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;eDonkey;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Email Borne Worms;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Eyeball Chat;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;EZPeer;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;FastTrack (Kazaa iMesh);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Finetune;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;finger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;FolderShare;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;FTP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Gadu-Gadu;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;GhostSurf;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;GigaTribe;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Gizmo Project;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Globe7;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Gmail Chat (WSG Only);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Gnutella (Morpheus Xolox);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Goober Messenger;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Google Talk;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Google Video;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Google Wave (WSG Only);Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Google Web Accelerator;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Gopher;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Hamachi;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Hopster;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Hotline Connect;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;HTTP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;HTTPS;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Hulu;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;ident;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;IMAP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;IMVU;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Instant Housecall;Block;false;Do not block based on bandwidth
WebProxy-No_Restrictions;IRC;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;iSpQ;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;iTunes;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;JAP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;JetCast;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Joost;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;LDAP;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Liquid Audio;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;Live Mesh;Permit;false;Do not block based on bandwidth
WebProxy-No_Restrictions;LogMeIn;Block;false;Do not block based on bandwidth
